imdb_title_id,title,year,genre,duration,country,language,production_company,actors,description,avg_vote,votes,budget
tt0014854,Dorothy Vernon of Haddon Hall,1924,Drama,135,USA,English,Marshall Neilan Productions,Mary Pickford &  Anders Randolf &  Marc McDermott &  Carrie Daumery &  Allan Forrest &  Lottie Pickford &  Wilfred Lucas &  Clare Eames &  Estelle Taylor &  Courtenay Foote &  Colin Kenny &  Julie Bishop,In the year 1550  Sir George Vernon agrees to have his young daughter Dorothy betrothed to John Manners  the son of the Earl of Rutland. Sir George signs a contract  promising that the ...,6.9,125,  750000
tt0014869,The Enchanted Cottage,1924,Drama,70,USA,English,Inspiration Pictures,Richard Barthelmess &  May McAvoy &  Ida Waterman &  Alfred Hickman &  Florence Short &  Marion Coakley &  Holmes Herbert &  Ethel Wright &  Harry Allen,A crippled World War I veteran retracts to a small cottage in the countryside to escape from his nosy family and to hide from the outside world. There he meets a plain but also a very kind ...,6.5,611,
tt0014874,The Family Secret,1924,Drama,70,USA,English,Universal Pictures,Baby Peggy &  Gladys Hulette &  Frank Currier &  Lucy Beaumont &  Edward Earle &  Martin Turner &  Elizabeth Mackey &  Martha Mattox &  Cesare Gravina,A modest man unknowingly has a baby with a woman from a affluent family.Through a series of coincidences he is reunited with his daughter  forcing the family to confront its secrets.,6.3,119,
tt0014925,La zarina,1924,Comedy,69,USA,,Famous Players-Lasky Corporation,Pola Negri &  Rod La Rocque &  Adolphe Menjou &  Pauline Starke &  Fred Malatesta &  Nick De Ruiz &  Carrie Daumery,Alexei saves the Czarina from conspirators and is rewarded with her love. He deserts his sweetheart Anna  but discovers that his Queen is unfaithful too. Enraged  Alexei becomes a leader in the ongoing revolution against the royals.,6.1,125,
tt0014945,Tutte e nessuna,1924,Comedy,87,USA,English,The Harold Lloyd Corporation,Harold Lloyd &  Jobyna Ralston &  Richard Daniels &  Carlton Griffin,A shy  young man  who is completely incapable of talking to women  decides to write a book that details to other bachelors how to find a girlfriend.,7.7,3024,  400000
tt0014972,Quello che prende gli schiaffi,1924,Drama,95,USA,English,Metro-Goldwyn-Mayer (MGM),Lon Chaney &  Norma Shearer &  John Gilbert &  Ruth King &  Marc McDermott &  Ford Sterling &  Tully Marshall &  Pierre Watkin,A bitter clown endeavors to rescue the young woman he loves from the lecherous count who once betrayed him.,7.8,3044,  172000
tt0014982,Her Night of Romance,1924,Comedy,70,USA,,Constance Talmadge Film Company,Constance Talmadge &  Ronald Colman &  Jean Hersholt &  Albert Gran &  Robert Rendel &  Sidney Bracey &  Joseph J. Dowling &  Templar Saxe &  Eric Mayne &  Emily Fitzroy &  Clara T. Bracy &  James O. Barrows &  Claire de Lorez,An impoverished British lord (Paul Menford) impersonates a doctor in order to woo an ailing American heiress (Dorothy Adams). The lord is in it for love  but his business associate (Joe Diamond) smells money.,6.8,253,
tt0015002,Il re degli scapoli,1924,Comedy,53,USA,None &  English,The Harold Lloyd Corporation,Harold Lloyd &  Jobyna Ralston &  Josephine Crowell &  Charles Stevenson &  Mickey McBan,Episodic look at married life and in-law problems. Adventures include a ride on a crowded trolley with a live turkey; a wild spin in a new auto with the in-laws in tow; and a sequence in ...,7.2,1210,
tt0015016,Il cavallo d'acciaio,1924,History,150,USA,English,Fox Film Corporation,George O'Brien &  Madge Bellamy &  Charles Edward Bull &  Cyril Chadwick &  Will Walling &  Francis Powers &  J. Farrell MacDonald &  Jim Welch &  George Waggner &  Fred Kohler &  James A. Marcus &  Gladys Hulette,After witnessing the murder of his father by a renegade as a boy  the grown-up Brandon helps to realize his father's dream of a transcontinental railway.,7.2,1898,  280000
tt0015018,Isn't Life Wonderful,1924,Drama,115,USA,English,D.W. Griffith Productions,Carol Dempster &  Neil Hamilton &  Erville Alderson &  Helen Lowell &  Marcia Harris &  Frank Puglia &  Lupino Lane &  Hans Adalbert Schlettow &  Paul Rehkopf &  Robert Scholtz &  Walter Plimmer,A family of Polish refugees tries to survive in post-World War I Germany. For a while it seems that they are making it  but soon the economic and political deterioration in the country begins to take their toll.,6.9,292,
tt0015022,Janice Meredith,1924,Drama,153,USA,English,Cosmopolitan Productions,Marion Davies &  Holbrook Blinn &  Harrison Ford &  Macklyn Arbuckle &  Hattie Delaro &  Olin Howland &  Spencer Charters &  May Vokes &  Mildred Arden &  Joseph Kilgour &  Douglas Stevenson &  George Nash &  W.C. Fields &  George Siegmann &  Helen Lee Worthing,It is 1774  the eve of the American War of Independence. Janice comes from a Tory household. She cavorts with American and British alike  is pursued by Charles Fownes  patriot and friend of...,5.7,665,  1000000
tt0015064,L'ultima risata,1924,Drama,77,Germany,,Universum Film (UFA),Emil Jannings &  Maly Delschaft &  Max Hiller &  Emilie Kurz &  Hans Unterkircher &  Olaf Storm &  Hermann Vallentin &  Georg John &  Emmy Wyda,An aging doorman  after being fired from his prestigious job at a luxurious Hotel is forced to face the scorn of his friends  neighbours and society.,8.1,12157,
tt0015116,Manhandled,1924,Drama,75,USA,English,Paramount Pictures,Gloria Swanson &  Tom Moore &  Lilyan Tashman &  Ian Keith &  Arthur Housman &  Paul McAllister &  Frank Morgan &  Pierre Collosse &  Marie Shelton &  Carrie Scott &  Ann Pennington &  Brooke Johns &  Frank Allworth,Gloria Swanson plays Tessie McGuire  a shopgirl who  when her boyfriend breaks their date one evening  goes to a party with a louche crowd of artists and hangers-on. She wows them with some...,6.5,973,
tt0015119,Matrimonio in quattro,1924,Comedy,85,USA,,Warner Bros.,Florence Vidor &  Monte Blue &  Marie Prevost &  Creighton Hale &  Adolphe Menjou &  Harry Myers &  Dale Fuller &  Esther Ralston,Professor Stock and his wife Mizzi are always bickering. Mizzi tries to seduce Dr. Franz Braun  the new husband of her good friend Charlotte. Dr. Braun's colleague  Dr. Mueller  who has had...,7.2,1061,  212000
tt0015145,Monsieur Beaucaire,1924,Drama,106,USA,English,Paramount Pictures,Rudolph Valentino &  Bebe Daniels &  Lois Wilson &  Doris Kenyon &  Lowell Sherman &  Paulette Duval &  John Davidson &  Oswald Yorke &  Flora Finch &  Louis Waller &  Ian Maclaren &  Frank Shannon &  Templar Powell &  H. Cooper Cliffe &  Downing Clarke,When M. Beaucaire  a handsome barber  catches the Duke of Winterset cheating at gambling  Beaucaire exacts Winterset's cooperation in sneaking Beaucaire into a great ball  disguised as the ...,5.7,447,
tt0015163,Il navigatore,1924,Action,59,USA,,Buster Keaton Productions,Buster Keaton &  Kathryn McGuire &  Frederick Vroom,Two spoiled rich people find themselves trapped on an empty passenger ship.,7.7,8853,  220000
tt0015167,Le straordinarie avventure di mr. West nel paese dei bolscevichi,1924,Comedy,94,Soviet Union,,Goskino,Porfiri Podobed &  Boris Barnet &  Aleksandra Khokhlova &  Vsevolod Pudovkin &  Sergey Komarov &  Leonid Obolensky &  Vera Lopatina &  G. Kharlampiev &  Pyotr Galadzhev &  S. Sletov &  Viktor Latyshevskiy &  Andrei Gorchilin &  Vladimir Fogel,Experience the chronicle adventures of Mr. West and his faithful bodyguard and servant Jeddie  as they visit the land of the horrible and evil Bolsheviks.,6.6,865,
tt0015213,Papirosnitsa ot Mosselproma,1924,Comedy,78,Soviet Union,Russian,Mezhrabpom-Rus,Yuliya Solntseva &  Igor Ilyinsky &  Anna Dmokhovskaya &  Nikolai Tsereteli &  Leonid Baratov &  M. Tsybulsky &  Nikolay Vishnyak,As she works in her tedious office job  Maria Ivanovna dreams about being married  and she has particular hopes that her co-worker Nikodim Mityushin will take an interest in her. Nikodim  ...,6.8,137,
tt0015224,Peter Pan,1924,Adventure,105,USA,,Famous Players-Lasky Corporation,George Ali &  Esther Ralston &  Cyril Chadwick &  Mary Brian &  Jack Murphy &  Philippe De Lacy &  Virginia Brown Faire &  Betty Bronson &  Anna May Wong &  Maurice Murphy &  Mickey McBan &  George Crane Jr. &  Winston Doty &  Weston Doty &  Terence McMillan,Peter Pan enters the nursery of the Darling children and  with the help of fairy dust  leads them off to Never Never Land  where they meet the nefarious Captain Hook.,7.1,881,
tt0015268,The Red Lily,1924,Drama,81,USA,None,Metro-Goldwyn Pictures Corporation,Ramon Novarro &  Enid Bennett &  Frank Currier &  Mitchell Lewis &  Rosita Marstini &  Sidney Franklin &  Wallace Beery &  George Nichols &  Emily Fitzroy &  George Periolat &  Rosemary Theby &  Milla Davenport &  Gibson Gowland &  Dick Sutherland,Two young lovers escape their past lives to Paris until fate separates them.,7.1,415,
tt0015310,The Sea Hawk,1924,Adventure,123,USA,English,Frank Lloyd Productions,Milton Sills &  Enid Bennett &  Lloyd Hughes &  Wallace Beery &  Marc McDermott &  Wallace MacDonald &  Bert Woodruff &  Claire Du Brey &  Lionel Belmore &  Christina Montt &  Albert Prisco &  Frank Currier &  William Collier Jr. &  Medea Radzina &  Fred DeSilva,A wrongly convicted English gentleman goes from galley slave to pirate captain.,7,466,
tt0015312,Secrets,1924,Drama,108,USA,English,Joseph M. Schenck Productions,Norma Talmadge &  Eugene O'Brien &  Patterson Dial &  Emily Fitzroy &  Claire McDowell &  George Nichols &  Harvey Clark &  Charles Ogle &  Donald Keith &  Alice Day &  Winston Miller &  Mae Giraci &  Gertrude Astor &  Winter Hall &  Frank Elliott,After 40 years of struggle on the Wyoming frontier  a woman reflects on her hardscrabble life with her unfaithful husband.,5.5,220,
tt0015361,Sciopero,1925,Drama,82,Soviet Union,,1-ya Goskino Fabrika,Maksim Shtraukh &  Grigoriy Aleksandrov &  Mikhail Gomorov &  I. Ivanov &  Ivan Klyukvin &  Aleksandr Antonov &  Yudif Glizer &  Anatoliy Kuznetsov &  Vera Yanukova &  Vladimir Uralskiy &  M. Mamin &  Boris Yurtsev,A group of oppressed factory workers go on strike in pre-revolutionary Russia.,7.6,6877,
tt0015493,L'ombra bianca,1924,Drama,82,UK,English,Balcon  Freedman & Saville,Betty Compson &  Clive Brook &  Henry Victor &  A.B. Imeson &  Olaf Hytten &  Daisy Campbell &  Bert Darley &  Maresco Marisini &  Donald Searle &  Muriel Gregory,In Paris a wild girl becomes possessed by the soul of her twin who died to save her life.,6.3,200,
tt0015498,Arance selvatiche,1924,Drama,88,USA,English,Goldwyn Pictures Corporation,Frank Mayo &  Virginia Valli &  Ford Sterling &  Nigel De Brulier &  Charles A. Post &  James Kirkwood,Millie Stope lives with her grandfather on a remote island. Her grandfather fled there for political reasons. But they're not alone. An escaped prisoner  Nicholas  is terrorizing them  and ...,6.8,430,
tt0015500,Il vino della giovinezza,1924,Comedy,72,USA,English,Metro-Goldwyn Pictures Corporation,Eleanor Boardman &  James Morrison &  Johnnie Walker &  Niles Welch &  Creighton Hale &  Ben Lyon &  William Haines &  William Collier Jr. &  Pauline Garon &  Eulalie Jensen &  E.J. Ratcliffe &  Gertrude Claire &  Robert Agnew &  Lucille Hutton &  Virginia Lee Corbin,Unlike earlier generations of Marys who used every trickery to secure husbands  Mary the Third questions the validity of marriage in her search for adventure. Unable to decide between quiet...,5.9,310,
tt0015518,Yolanda,1924,Romance,74,USA,English,Cosmopolitan Productions,Marion Davies &  Lyn Harding &  Holbrook Blinn &  Macklyn Arbuckle &  Johnny Dooley &  Arthur Donaldson &  Ralph Graves &  Ian Maclaren &  Gustav von Seyffertitz &  Theresa Maxwell Conover &  Martin Faust &  Thomas Findley &  Paul McAllister &  Leon Errol &  Mary Kennedy,Princess Mary of Burgundy  traveling in disguise using the name of Yolanda  attends a silk fair and falls in love with Maximilian  who has disguised himself as a knight. Later Maximilian is...,5.8,121,
tt0015532,Le avventure del principe Achmed,1926,Animation,80,Germany,None,Comenius-Film GmbH,,A handsome prince rides a flying horse to faraway lands and embarks on magical adventures  which include befriending a witch  meeting Aladdin  battling demons and falling in love with a princess.,7.8,5253,
tt0015634,Body and Soul,1925,Drama,102,USA,English,Micheaux Film,Paul Robeson &  Marshall Rogers &  Lawrence Chenault &  Chester A. Alexander &  Walter Cornick &  Lillian Johnson &  Madame Robinson,A minister is malevolent and sinister behind his righteous facade. He consorts with  and later extorts from  the owner of a gambling house  and betrays an honest girl  eventually driving ...,6.2,767,
tt0015643,Braveheart,1925,Western,71,USA,English,Cinema Corporation of America,Rod La Rocque &  Lillian Rich &  Robert Edeson &  Arthur Housman &  Frank Hagney &  Jean Acker &  Tyrone Power Sr. &  Sally Rand &  Henry Victor &  Nipo T. Strongheart,Chief Standing Rock's tribe has a treaty protecting their fishing grounds  but a canning corporation is violating the treaty through intimidation and force. The tribe is divided as to how ...,7,177,
tt0015648,La corazzata Potemkin,1925,Drama,75,Soviet Union,Russian,Goskino,Aleksandr Antonov &  Vladimir Barskiy &  Grigoriy Aleksandrov &  Ivan Bobrov &  Mikhail Gomorov &  Aleksandr Levshin &  N. Poltavtseva &  Konstantin Feldman &  Prokhorenko &  A. Glauberman &  Beatrice Vitoldi &  Daniil Antonovich &  Iona Biy-Brodskiy &  Julia Eisenstein &  Sergei M. Eisenstein,In the midst of the Russian Revolution of 1905  the crew of the battleship Potemkin mutiny against the brutal  tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.,8,51775,
tt0015684,The Circle,1925,Drama,71,USA,English,Metro-Goldwyn-Mayer (MGM),Eleanor Boardman &  Malcolm McGregor &  Alec B. Francis &  Eugenie Besserer &  George Fawcett &  Creighton Hale &  Otto Hoffman &  Eulalie Jensen &  Buddy Smith &  Joan Crawford &  Frank Braidwood &  Derek Glynne,Elizabeth Cheney has a wealthy husband  social prominence and everything she could want in life . . . except Ted Lutton  the man she loves. Now  she must decide whether to give up ...,6.3,491,
tt0015687,Clash of the Wolves,1925,Adventure,74,USA,English,Warner Bros.,Rin Tin Tin &  Nanette &  Charles Farrell &  June Marlowe &  Heinie Conklin &  Will Walling &  Pat Hartigan,A fire in the mountains drive a wolf pack into a nearby desert where they will terrorize the local residents.,6.6,243,
tt0015693,Cobra,1925,Drama,70,USA,English,Ritz-Carlton Pictures,Rudolph Valentino &  Nita Naldi &  Casson Ferguson &  Gertrude Olmstead &  Hector V. Sarno &  Claire de Lorez &  Eileen Percy &  Lillian Langdon &  Henry A. Barrows &  Rosa Rosanova,A penniless  skirt-chasing Italian nobleman finds love and scandal when he travels to New York City.,6.4,681,
tt0015758,Don Q Son of Zorro,1925,Adventure,111,USA,English,Elton Corporation,Mary Astor &  Jack McDonald &  Donald Crisp &  Stella De Lanti &  Warner Oland &  Jean Hersholt &  Albert MacQuarrie &  Lottie Pickford &  Charles Stevens &  Tote Du Crow &  Martha Franklin &  Juliette Belanger &  Roy Coulson &  Enrique Acosta &  Douglas Fairbanks,Don Cesar  son of Zorro  is framed for murder while visiting Spain  and becomes the whip-wielding outlaw Don Q.,7,415,
tt0015841,Viva lo sport,1925,Comedy,77,USA,English,The Harold Lloyd Corporation,Harold Lloyd &  Jobyna Ralston &  Brooks Benedict &  James H. Anderson &  Hazel Keener &  Joseph Harrington &  Pat Harmon,A nerdy college student will do anything to become popular on campus.,7.5,4882,
tt0015863,Io e la vacca,1925,Comedy,69,USA,English,Buster Keaton Productions,Howard Truesdale &  Kathleen Myers &  Ray Thompson &  Brown Eyes &  Buster Keaton,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,7.2,3710,
tt0015864,La febbre dell'oro,1925,Adventure,95,USA,English &  None,Charles Chaplin Productions,Charles Chaplin &  Mack Swain &  Tom Murray &  Henry Bergman &  Malcolm Waite &  Georgia Hale,A prospector goes to the Klondike in search of gold and finds it and more.,8.2,97480,  923000
